Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,36,0,0,3,7.0,7,1,0,0,121.22000000000003,40,1,0,0,1,0,28,0,0,0,0,19
other,9,0,0,3,7.0,7,1,0,0,121.22000000000003,36,1,0,0,1,0,29,0,0,0,0,19
other,3,0,0,0,7.0,7,1,0,0,121.22000000000003,9,1,0,0,1,0,30,0,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,31,0,0,0,0,19
other,40,0,0,3,22.0,44,2,0,0,120.20500000000001,35,1,12,2,1,1,23,0,0,0,0,19
other,36,0,0,3,22.0,44,2,0,0,120.20500000000001,40,1,0,0,1,0,24,0,0,0,0,19
other,34,0,0,7,22.0,44,2,0,0,120.20500000000001,36,1,0,0,1,0,25,0,0,0,0,19
other,35,0,0,0,22.0,44,2,0,0,120.20500000000001,34,1,0,0,1,0,26,0,0,0,0,19
other,40,0,0,3,22.0,44,2,0,0,120.20500000000001,35,1,0,0,1,0,27,0,0,0,0,19
other,36,0,0,3,22.0,44,2,0,0,120.20500000000001,40,1,0,0,1,0,28,0,0,0,0,19
other,9,0,0,3,22.0,44,2,0,0,120.20500000000001,36,1,0,0,1,0,29,0,0,0,0,19
other,3,0,0,0,22.0,44,2,0,0,120.20500000000001,9,1,0,0,1,0,30,0,0,0,0,19
other,0,0,0,1,22.0,44,2,0,0,120.20500000000001,3,1,0,0,1,0,31,1,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,19
other,40,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,35,1,12,3,1,1,23,0,0,0,0,19
other,36,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,40,1,0,0,1,0,24,0,0,0,0,19
other,34,0,0,7,18.333333333333332,55,3,2,0,6.390000000000015,36,1,0,0,1,0,25,0,0,0,0,19
other,35,0,0,0,18.333333333333332,55,3,2,0,6.390000000000015,34,1,0,0,1,0,26,0,0,0,0,19
other,40,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,35,1,0,0,1,0,27,0,0,0,0,19
other,36,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,40,1,0,0,1,0,28,0,0,0,0,19
other,9,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,36,1,0,0,1,0,29,0,0,0,0,19
other,3,0,0,0,18.333333333333332,55,3,2,0,6.390000000000015,9,1,0,0,1,0,30,0,0,0,0,19
other,0,0,0,1,18.333333333333332,55,3,2,0,6.390000000000015,3,1,0,0,1,0,31,1,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,19
other,40,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,35,1,12,4,1,1,23,0,0,0,0,19
other,36,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,40,1,0,0,1,0,24,0,0,0,0,19
other,34,0,0,7,18.333333333333332,55,3,2,0,6.390000000000015,36,1,0,0,1,0,25,0,0,0,0,19
other,35,0,0,0,18.333333333333332,55,3,2,0,6.390000000000015,34,1,0,0,1,0,26,0,0,0,0,19
other,40,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,35,1,0,0,1,0,27,0,0,0,0,19
other,36,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,40,1,0,0,1,0,28,0,0,0,0,19
other,9,0,0,3,18.333333333333332,55,3,2,0,6.390000000000015,36,1,0,0,1,0,29,0,0,0,0,19
other,3,0,0,0,18.333333333333332,55,3,2,0,6.390000000000015,9,1,0,0,1,0,30,0,0,0,0,19
other,0,0,0,1,18.333333333333332,55,3,2,0,6.390000000000015,3,1,0,0,1,0,31,1,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,19
other,40,0,0,3,7.333333333333333,22,3,2,0,6.390000000000015,35,1,12,5,1,1,23,0,0,0,0,19
other,36,0,0,3,7.333333333333333,22,3,2,0,6.390000000000015,40,1,0,0,1,0,24,0,0,0,0,19
other,34,0,0,7,7.333333333333333,22,3,2,0,6.390000000000015,36,1,0,0,1,0,25,0,0,0,0,19
other,35,0,0,0,7.333333333333333,22,3,2,0,6.390000000000015,34,1,0,0,1,0,26,0,0,0,0,19
other,40,0,0,3,7.333333333333333,22,3,2,0,6.390000000000015,35,1,0,0,1,0,27,0,0,0,0,19
other,36,0,0,3,7.333333333333333,22,3,2,0,6.390000000000015,40,1,0,0,1,0,28,0,0,0,0,19
other,9,0,0,3,7.333333333333333,22,3,2,0,6.390000000000015,36,1,0,0,1,0,29,0,0,0,0,19
other,3,0,0,0,7.333333333333333,22,3,2,0,6.390000000000015,9,1,0,0,1,0,30,0,0,0,0,19
other,0,0,0,1,7.333333333333333,22,3,2,0,6.390000000000015,3,1,0,0,1,0,31,1,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,19
