Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,0,0,0,1,2.0,2,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,4.0,4,1,0,0,121.22000000000003,40,1,101,54,1,1,7,0,0,0,0,51
other,0,0,0,1,4.0,4,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,2.0,2,1,0,0,121.22000000000003,40,1,101,55,1,1,7,0,0,0,0,51
other,0,0,0,1,2.0,2,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,8,1,0,0,121.22000000000003,40,1,101,56,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,8,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,4.0,12,3,0,0,90.99000000000004,40,1,101,57,1,1,7,0,0,0,0,51
other,0,0,0,1,4.0,12,3,0,0,90.99000000000004,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,2,11.333333333333334,34,3,0,0,-78.20999999999998,40,1,101,58,1,1,7,0,0,0,0,51
other,0,0,0,2,11.333333333333334,34,3,0,0,-78.20999999999998,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,2,15.0,30,2,0,0,-175.89499999999998,40,1,101,59,1,1,7,0,0,0,0,51
other,0,0,0,1,15.0,30,2,0,0,-175.89499999999998,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,2,9.0,9,1,0,0,121.22000000000003,40,1,101,60,1,1,7,0,0,0,0,51
other,0,0,0,1,9.0,9,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,2,6.0,6,1,0,0,121.22000000000003,40,1,101,61,1,1,7,0,0,0,0,51
other,0,0,0,1,6.0,6,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,9.0,18,2,0,0,35.60500000000002,40,1,101,62,1,1,7,0,0,0,0,51
other,0,0,0,2,9.0,18,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,19.0,19,1,0,0,-132.57999999999996,40,1,101,63,1,1,7,0,0,0,0,51
other,0,0,0,2,19.0,19,1,0,0,-132.57999999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,6.333333333333333,19,3,0,0,62.79000000000002,40,1,101,64,1,1,7,0,0,0,0,51
other,0,0,0,1,6.333333333333333,19,3,0,0,62.79000000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,6.75,27,4,0,0,6.390000000000015,40,1,101,65,1,1,7,0,0,0,0,51
other,0,0,0,2,6.75,27,4,0,0,6.390000000000015,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.5,15,2,0,0,35.60500000000002,40,1,101,66,1,1,7,0,0,0,0,51
other,0,0,0,1,7.5,15,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.75,35,4,0,0,-50.00999999999996,40,1,101,67,1,1,7,0,0,0,0,51
other,0,0,0,1,8.75,35,4,0,0,-50.00999999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,6.0,12,2,0,0,120.20500000000001,40,1,101,68,1,1,7,0,0,0,0,51
other,0,0,0,1,6.0,12,2,0,0,120.20500000000001,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.0,14,2,0,0,77.90500000000002,40,1,101,69,1,1,7,0,0,0,0,51
other,0,0,0,1,7.0,14,2,0,0,77.90500000000002,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,10.0,20,2,0,0,-91.29499999999996,40,1,101,70,1,1,7,0,0,0,0,51
other,0,0,0,1,10.0,20,2,0,0,-91.29499999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,9.0,9,1,0,0,-47.97999999999996,40,1,101,71,1,1,7,0,0,0,0,51
other,0,0,0,1,9.0,9,1,0,0,-47.97999999999996,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,2,5.0,5,1,0,0,36.62000000000003,40,1,101,72,1,1,7,0,0,0,0,51
other,0,0,0,1,5.0,5,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,7.0,7,1,0,0,36.62000000000003,40,1,101,73,1,1,7,0,0,0,0,51
other,0,0,0,1,7.0,7,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,2,8.0,8,1,0,0,36.62000000000003,40,1,101,74,1,1,7,0,0,0,0,51
other,0,0,0,1,8.0,8,1,0,0,36.62000000000003,22,0,0,0,0,0,8,1,0,0,0,51
other,22,0,1,1,8.0,24,3,0,0,-21.809999999999945,40,1,101,75,1,1,7,0,0,0,0,51
